#class tools::histo::h1d
#title photon kinetic energy histogram
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
79,79,79,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0207311,0.000429778
2,2,2,0.0427182,0.000912421
1,1,1,0.0225039,0.000506423
0,0,0,0,0
5,5,5,0.123932,0.00307192
4,4,4,0.101734,0.00258747
10,10,10,0.266717,0.00711402
12,12,12,0.33,0.0090757
6,6,6,0.170362,0.00483766
9,9,9,0.264501,0.00777378
17,17,17,0.521128,0.0159764
22,22,22,0.690861,0.0216964
27,27,27,0.879113,0.0286261
28,28,28,0.940422,0.0315878
21,21,21,0.727301,0.0251906
36,36,36,1.28134,0.0456086
21,21,21,0.767741,0.0280692
32,32,32,1.20197,0.0451507
14,14,14,0.539285,0.0207743
16,16,16,0.631862,0.0249546
24,24,24,0.971778,0.0393501
25,25,25,1.03878,0.0431648
33,33,33,1.40193,0.059561
20,20,20,0.872231,0.038041
29,29,29,1.28915,0.0573099
13,13,13,0.592139,0.0269727
21,21,21,0.975846,0.045348
22,22,22,1.04548,0.0496856
24,24,24,1.16385,0.056441
22,22,22,1.09055,0.054061
18,18,18,0.908766,0.0458824
19,19,19,0.975386,0.0500738
21,21,21,1.10194,0.0578241
20,20,20,1.06747,0.0569762
10,10,10,0.545771,0.0297871
9,9,9,0.49855,0.0276174
7,7,7,0.393985,0.0221755
7,7,7,0.401661,0.0230475
11,11,11,0.644033,0.0377076
9,9,9,0.53581,0.0319
5,5,5,0.303683,0.018445
8,8,8,0.492689,0.0303434
5,5,5,0.31207,0.0194781
8,8,8,0.507245,0.0321627
8,8,8,0.515791,0.0332555
4,4,4,0.261947,0.0171549
7,7,7,0.465258,0.030924
4,4,4,0.270294,0.018265
8,8,8,0.549245,0.037709
6,6,6,0.416935,0.0289728
2,2,2,0.14112,0.00995757
1,1,1,0.0713809,0.00509524
1,1,1,0.0727183,0.00528796
2,2,2,0.146146,0.0106794
3,3,3,0.223351,0.0166285
4,4,4,0.301445,0.0227174
4,4,4,0.30556,0.0233419
2,2,2,0.154902,0.0119975
2,2,2,0.157281,0.0123688
1,1,1,0.0793421,0.00629517
3,3,3,0.242297,0.0195693
4,4,4,0.326011,0.0265709
1,1,1,0.0825144,0.00680863
1,1,1,0.0831262,0.00690996
1,1,1,0.0845342,0.00714603
1,1,1,0.0855152,0.00731285
0,0,0,0,0
1,1,1,0.0877395,0.00769822
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.187539,0.0175855
0,0,0,0,0
1,1,1,0.0956529,0.00914948
